SampleLogFunc,Average,LogStandardDeviation,Cutoff
-14935.263,.11426422E-01,.43211806E-02,.69301075
-14935.263,.11426422E-01,.43211806E-02,.69301075
-14934.589,-.26848702E-01,-.18720444E-01,.69307989
-14934.661,-.10262988E-01,-.14144888E-01,.69301102
-14933.962,-.18238776E-01,-.13081621E-01,.69300332
-14935.053,-.14848507E-01,-.10897277E-01,.69317951
-14939.101,-.16957679E-01,.52785007E-02,.69341779
-14935.331,-.22377419E-03,-.53359472E-04,.69314237
-14936.908,-.59224960E-02,.10202339E-01,.69304694
-14939.052,-.70362709E-01,-.31352127E-01,.69312200
-14936.131,.28041339E-02,.78374979E-02,.69312777
-14937.485,.54391865E-02,.63336702E-02,.69338484
-14934.562,-.28528674E-01,-.15692032E-01,.69309134
-14935.333,-.17824085E-01,-.21155365E-01,.69303557
-14934.896,-.25050995E-01,-.11461314E-01,.69314409
-14937.671,-.26950919E-01,-.12599220E-01,.69359781
-14938.950,-.66303415E-01,-.25047965E-01,.69309487
-14936.228,-.78360321E-02,-.17150514E-01,.69310898
-14937.078,-.54383758E-01,-.39048763E-01,.69303333
-14937.996,-.52532742E-02,.49718257E-02,.69345973
-14935.526,-.25616611E-01,-.16956113E-01,.69325033
-14935.803,-.40465692E-01,-.29397764E-01,.69310878
-14935.404,-.34245248E-01,-.20478718E-01,.69319346
-14934.845,-.31254177E-01,-.22131171E-01,.69308354
-14934.698,-.16695526E-01,-.11909717E-01,.69312463
-14935.489,-.27877100E-01,-.15449595E-01,.69324705
-14934.841,-.28545890E-01,-.18677885E-01,.69312478
-14934.755,-.18417205E-02,-.60549860E-02,.69304927
-14936.094,.40867289E-02,-.67338439E-02,.69314165
-14934.802,-.11206544E-01,-.15579873E-01,.69301062
-14935.094,-.14402617E-01,-.90375165E-02,.69319029
-14937.150,-.28706238E-02,.96229115E-02,.69316842
-14935.347,.11236737E-02,.24370791E-02,.69311514
-14934.488,-.25809815E-01,-.18681108E-01,.69306003
-14935.302,-.30081514E-01,-.18866295E-01,.69319869
-14935.043,-.13055373E-03,-.35681679E-02,.69309627
-14935.511,.96978821E-02,.64638478E-02,.69305141
-14936.671,-.41506510E-01,-.28922521E-01,.69326784
-14934.849,-.28348977E-01,-.13261586E-01,.69312679
-14935.639,-.12238677E-01,-.75630827E-02,.69327206
-14936.322,-.11981929E-01,.11692921E-02,.69323917
-14939.500,-.30727541E-01,-.38559383E-01,.69305020
-14934.666,-.14461083E-01,-.37564369E-02,.69307141
-14934.666,-.43418035E-02,-.12486622E-02,.69306038
-14936.111,-.30273560E-01,-.11048598E-01,.69327747
-14939.481,.18653911E-01,.14279763E-01,.69349038
-14936.056,-.42637052E-01,-.21532497E-01,.69322338
-14935.559,-.21981613E-01,-.22641341E-01,.69309423
-14935.198,-.21361157E-01,-.83450217E-02,.69318378
-14936.232,-.73133862E-02,-.10660473E-01,.69329526
-14934.513,-.22884504E-01,-.12090860E-01,.69309772
-14934.711,.77555176E-03,-.24758420E-03,.69303798
-14934.711,.77555176E-03,-.24758420E-03,.69303798
-14934.787,-.35222270E-01,-.21536008E-01,.69307978
-14935.948,-.26641772E-01,-.20418252E-01,.69327505
-14934.609,-.32075681E-01,-.16623325E-01,.69307828
-14936.296,.17298459E-01,.74481139E-02,.69309051
-14936.694,.17450876E-01,.57748105E-02,.69314944
-14934.769,-.35497638E-01,-.24811753E-01,.69303175
-14934.523,-.28069490E-01,-.15057695E-01,.69308606
-14935.309,-.35384890E-01,-.24817519E-01,.69312110
-14935.752,-.44867590E-01,-.27723958E-01,.69312610
-14939.037,-.50948919E-01,-.20674914E-01,.69353532
-14935.499,-.29463403E-01,-.25318675E-01,.69309951
-14934.907,-.76913776E-02,-.95380686E-02,.69310536
-14933.981,-.15650117E-01,-.11510565E-01,.69300542
-14934.562,-.44634921E-02,.12818180E-02,.69300729
-14934.909,-.42261401E-01,-.18419617E-01,.69300332
-14935.380,-.35764390E-01,-.11499096E-01,.69306195
-14935.158,-.14266019E-02,.43771784E-02,.69304630
-14936.390,-.27794019E-01,-.18897865E-01,.69337690
-14938.576,-.33807333E-01,-.14368130E-01,.69369473
-14937.541,-.61577226E-01,-.26093267E-01,.69307321
-14935.562,-.39109422E-01,-.19228740E-01,.69317515
-14935.566,.74924590E-02,.46028964E-02,.69309516
-14934.559,-.24781736E-01,-.98053026E-02,.69306960
-14935.386,-.13481069E-01,-.14256499E-01,.69317524
-14934.086,-.13259264E-01,-.11468024E-01,.69300649
-14934.786,-.76821188E-02,-.13227871E-01,.69300878
-14940.092,-.36747633E-01,-.25109966E-01,.69391340
-14939.671,.15792321E-01,.16156538E-01,.69346690
-14934.728,-.36250378E-01,-.14127341E-01,.69300971
-14935.227,-.45779370E-01,-.27511669E-01,.69303361
-14934.685,-.25946163E-01,-.13776512E-01,.69311967
-14936.920,-.58000928E-02,.49555923E-02,.69328077
-14935.094,.48140405E-02,-.30312146E-02,.69303852
-14937.077,-.24182924E-01,-.73789463E-02,.69344344
-14937.257,-.54988168E-01,-.23747407E-01,.69318542
-14937.213,-.55739721E-01,-.19550531E-01,.69303236
-14935.878,-.16667345E-01,.12730737E-02,.69309036
-14935.110,-.43342988E-01,-.25596607E-01,.69305206
-14934.643,-.29999586E-01,-.16923663E-01,.69309796
-14936.503,-.28573102E-01,-.85439419E-02,.69331006
-14936.527,.22245618E-01,.47310288E-02,.69301147
-14937.342,-.55152867E-01,-.27981310E-01,.69324913
-14934.602,-.10933800E-01,-.13195172E-01,.69303492
-14934.421,-.24186651E-01,-.13022883E-01,.69308128
-14935.738,-.12627265E-01,-.11940089E-01,.69326261
-14934.323,-.12653936E-01,-.12515486E-01,.69302468
-14937.053,.10831575E-02,-.13581320E-01,.69313757
-14939.109,.35957409E-01,.22973619E-01,.69310120
-14935.508,-.27648891E-01,-.17714166E-01,.69324285
-14937.682,-.35560305E-01,-.14693760E-01,.69352466
-14935.457,-.22170805E-01,-.14355150E-01,.69325155
-14935.306,.46783495E-02,-.21491804E-02,.69308453
-14937.249,.15635261E-01,.15471182E-01,.69310697
-14936.686,.33663054E-02,-.68779032E-03,.69333087
-14935.900,-.20802338E-01,-.16385683E-03,.69306997
-14935.307,-.39446850E-01,-.21503036E-01,.69313715
-14935.252,-.29711084E-01,-.83962090E-02,.69307759
-14935.197,.74004933E-02,-.31286712E-02,.69300485
-14934.991,-.24793768E-01,-.20031565E-01,.69311196
-14935.428,-.18268601E-02,.66886298E-02,.69301987
-14935.028,-.27079238E-02,.99326077E-03,.69308948
-14935.527,-.11384203E-02,.19036133E-02,.69315531
-14934.250,-.95006204E-02,-.10519557E-01,.69300713
-14936.927,-.39208219E-02,.23598249E-02,.69336812
-14938.696,-.10817121E-01,-.74917465E-02,.69376198
-14935.999,-.47016031E-01,-.30409181E-01,.69311242
-14935.747,-.44963844E-01,-.23271543E-01,.69314523
-14936.507,-.36117404E-01,-.15572091E-01,.69333456
-14938.412,-.10024341E-01,-.85958297E-02,.69370603
-14937.418,-.22720953E-01,-.15954411E-01,.69356212
-14939.524,.10057469E-01,.13768656E-01,.69350809
-14938.531,-.17662599E-01,.46384281E-02,.69334154
-14935.674,.12435675E-01,.89861037E-02,.69302524
-14935.957,-.23384627E-01,-.19072926E-01,.69327847
-14935.679,-.44539272E-01,-.31777666E-01,.69303060
-14935.238,.23257284E-02,-.33116396E-02,.69309738
-14935.238,.23257284E-02,-.33116396E-02,.69309738
-14935.672,.69556759E-02,-.50565251E-02,.69304957
-14935.672,.69556759E-02,-.50565251E-02,.69304957
-14934.904,-.44511146E-01,-.25182690E-01,.69300881
-14935.073,-.40907255E-01,-.19889150E-01,.69307282
-14936.456,-.51645787E-01,-.31513563E-01,.69313717
-14934.636,-.34724476E-01,-.14055122E-01,.69302017
-14938.652,-.43407081E-01,-.24206381E-01,.69365305
-14939.538,-.20224067E-01,-.67122505E-02,.69387735
-14939.328,-.35445938E-01,-.29587448E-01,.69365329
-14938.375,-.29280863E-01,.14727468E-02,.69314240
-14936.223,-.29019157E-01,-.24759366E-01,.69323160
-14935.001,-.34436576E-01,-.16195222E-01,.69311574
-14938.221,-.44511932E-01,-.17417475E-01,.69348898
-14936.181,-.46527176E-01,-.20911804E-01,.69316771
-14938.340,.25474847E-01,.10929856E-01,.69327502
-14939.455,.86948881E-02,-.10396108E-01,.69340909
-14934.051,-.24515634E-01,-.12212072E-01,.69301511
-14934.051,-.24515634E-01,-.12212072E-01,.69301511
-14935.075,-.32205988E-01,-.10189767E-01,.69305024
-14936.587,-.24973452E-01,-.16819550E-01,.69342456
-14935.073,-.21984383E-01,-.33956439E-02,.69303492
-14934.442,-.69627610E-02,-.96708445E-02,.69301882
-14935.923,-.25452573E-01,-.26010551E-01,.69308358
-14934.369,-.17593276E-01,-.92279796E-02,.69307466
-14936.323,-.25557361E-01,-.16977716E-01,.69338106
-14935.077,-.19992736E-01,-.13637692E-01,.69318823
-14935.648,-.30373660E-01,-.14552989E-01,.69325202
-14936.819,-.98102171E-02,-.19713900E-01,.69314409
-14935.061,-.39871007E-01,-.15581420E-01,.69302353
-14935.451,-.10811702E-01,-.16263435E-01,.69308641
-14935.631,.14061823E-01,.19926028E-02,.69301537
-14936.030,-.14733727E-01,-.12135112E-01,.69332698
-14936.616,-.20648739E-01,-.27047964E-01,.69303720
-14939.651,-.51647397E-01,-.23584429E-01,.69367748
-14934.941,.41493527E-02,.15005092E-03,.69304483
-14936.789,-.32178647E-01,-.28974652E-01,.69321388
-14935.016,-.25202066E-01,-.20159297E-01,.69311664
-14935.318,-.26176499E-01,-.12544013E-01,.69321524
-14936.139,-.39752781E-01,-.23341386E-01,.69326772
-14934.340,-.65815184E-02,-.82194211E-02,.69301741
-14934.340,-.65815184E-02,-.82194211E-02,.69301741
-14934.340,-.65815184E-02,-.82194211E-02,.69301741
-14934.340,-.65815184E-02,-.82194211E-02,.69301741
-14936.638,-.26004501E-01,-.27147587E-01,.69316169
-14934.126,-.30597023E-01,-.15823735E-01,.69300671
-14934.126,-.30597023E-01,-.15823735E-01,.69300671
-14935.159,-.39369805E-01,-.20450964E-01,.69311150
-14939.690,-.46711404E-01,-.29171922E-01,.69375641
-14935.267,-.29408070E-01,-.19844655E-01,.69318320
-14938.502,-.64473414E-01,-.41878586E-01,.69312944
-14934.624,-.38638607E-01,-.20039654E-01,.69302927
-14934.624,-.38638607E-01,-.20039654E-01,.69302927
-14934.162,-.16401354E-01,-.97381281E-02,.69304255
-14935.808,-.69264074E-03,.71494074E-03,.69321460
-14936.234,.17821578E-01,.12265338E-01,.69302548
-14934.248,-.14675835E-01,-.11790206E-01,.69304041
-14934.248,-.14675835E-01,-.11790206E-01,.69304041
-14936.906,-.15784621E-01,-.11162489E-01,.69348442
-14936.261,-.46906653E-01,-.25211306E-01,.69320680
-14936.235,-.29155987E-01,-.21358537E-01,.69331884
-14935.725,-.31184578E-01,-.16247981E-01,.69326856
-14936.043,.12282032E-02,-.79444525E-02,.69316695
-14937.937,-.17774582E-01,-.19522629E-02,.69352487
-14935.071,-.22767902E-01,-.55472102E-02,.69308747
-14934.299,-.10364333E-01,-.80254360E-02,.69304568
-14935.646,.99600384E-02,.64837812E-04,.69307342
-14935.646,.99600384E-02,.64837812E-04,.69307342
-14936.780,-.13122938E-01,-.93811181E-02,.69345855
-14936.269,-.44177384E-01,-.24547393E-01,.69324383
-14936.366,-.11177695E-01,-.35518744E-02,.69336011
-14938.882,-.11830457E-01,.71527818E-02,.69340380
-14938.279,.65291916E-02,.18652054E-01,.69302690
-14937.062,-.21112914E-01,-.19411773E-01,.69342735
-14939.602,-.48695199E-01,-.40632755E-01,.69335246
-14935.188,-.28187735E-01,-.22476712E-01,.69311613
-14933.998,-.19926945E-01,-.10992621E-01,.69301730
-14933.998,-.19926945E-01,-.10992621E-01,.69301730
-14933.998,-.19926945E-01,-.10992621E-01,.69301730
-14935.323,-.19424659E-01,-.20452407E-01,.69308806
-14934.620,-.13805725E-01,-.43530492E-02,.69307814
-14937.187,-.37159404E-01,-.30000304E-01,.69330002
-14935.434,-.35131554E-01,-.19336259E-01,.69319660
-14935.772,-.25474344E-01,-.23206313E-01,.69316284
-14935.601,-.35199000E-01,-.92015373E-02,.69303634
-14934.519,-.25949743E-01,-.18022531E-01,.69307442
-14939.242,.17688576E-01,-.20427489E-02,.69340209
-14936.987,-.44518120E-01,-.36627874E-01,.69306716
-14934.368,-.86120438E-02,-.87801439E-02,.69303765
-14936.218,.63070400E-02,.12078468E-01,.69302028
-14936.564,.19395871E-01,.55756771E-02,.69309137
-14935.640,-.25601593E-02,.52811447E-02,.69309274
-14935.133,.29967689E-02,.21997496E-02,.69307585
-14934.717,-.68020151E-02,-.10557616E-02,.69306689
-14934.717,-.68020151E-02,-.10557616E-02,.69306689
-14935.193,-.10880355E-01,-.13105236E-01,.69313164
-14934.873,-.19558458E-01,-.15926984E-01,.69312629
-14935.180,-.26736483E-01,-.24667016E-01,.69303406
-14934.936,-.30708578E-01,-.21325902E-01,.69311038
-14934.455,-.33806107E-01,-.14540107E-01,.69301270
-14934.841,-.84988042E-02,-.91949114E-02,.69310848
-14935.669,-.29218154E-01,-.22573182E-01,.69320081
-14936.921,-.58285249E-01,-.27761856E-01,.69309951
-14937.605,-.62115108E-01,-.25580560E-01,.69305184
-14936.163,-.45306336E-01,-.18543241E-01,.69314922
-14940.216,-.28409614E-01,-.38166971E-01,.69311632
-14940.586,-.51655751E-01,-.45246851E-01,.69328386
-14937.048,.71448437E-02,.85422237E-02,.69326619
-14936.759,-.19663210E-01,-.18323647E-01,.69338697
-14937.263,-.18076412E-01,-.26782555E-01,.69308412
-14937.315,.15681891E-01,.14152507E-01,.69315879
-14937.424,.29432091E-01,.13674701E-01,.69305635
-14938.842,.26324455E-01,-.47756464E-04,.69310842
-14937.437,-.25906143E-01,-.12301565E-01,.69356413
-14935.925,-.40079738E-01,-.31449771E-01,.69306257
-14935.361,-.45734455E-01,-.30021196E-01,.69301820
-14935.343,-.28992401E-01,-.12240741E-01,.69318921
-14934.787,-.24471567E-01,-.15896277E-01,.69313543
-14935.457,-.50448577E-01,-.28227822E-01,.69301399
-14935.954,-.44644528E-01,-.15811551E-01,.69306073
-14936.680,-.50044388E-01,-.20724914E-01,.69316261
-14936.920,-.90314673E-02,-.12449341E-01,.69339652
-14934.212,-.17285671E-01,-.54951725E-02,.69300841
-14937.646,-.24626691E-01,-.15792645E-03,.69326302
-14935.116,-.17791806E-01,-.17224442E-01,.69312170
-14934.448,-.15417996E-01,-.15551750E-01,.69302056
-14935.088,-.98066816E-02,-.14542796E-01,.69306082
-14935.888,-.44269588E-02,-.13645357E-01,.69310234
-14938.805,.32488501E-01,.22751939E-01,.69308655
-14937.010,.16358986E-02,-.55090987E-02,.69336313
-14935.001,.77653011E-02,.30443021E-02,.69301309
-14936.773,-.46259947E-01,-.37369309E-01,.69301405
-14938.841,-.14749489E-01,-.27921279E-01,.69315597
-14937.288,-.16247925E-02,-.12898679E-01,.69328211
-14935.095,.57313639E-02,-.20930566E-02,.69303480
-14934.914,-.31971485E-01,-.18184561E-01,.69313154
-14936.412,-.17630848E-01,-.13119774E-02,.69325702
-14940.674,-.29621682E-02,-.49547481E-02,.69402428
-14938.938,-.28768392E-01,-.11367743E-01,.69377225
-14934.824,-.35913103E-01,-.18762382E-01,.69308726
-14935.631,.54234022E-03,-.10969003E-01,.69302868
-14934.802,-.26894951E-01,-.13922892E-01,.69313464
-14934.439,-.27349115E-01,-.11738131E-01,.69305131
-14934.439,-.27349115E-01,-.11738131E-01,.69305131
-14934.439,-.27349115E-01,-.11738131E-01,.69305131
-14934.567,-.33229826E-01,-.16680018E-01,.69306111
-14934.181,-.22604441E-01,-.10659260E-01,.69303551
-14938.764,.11669720E-01,-.54640162E-02,.69340056
-14938.030,-.54636567E-01,-.36489106E-01,.69327742
-14939.665,-.14595926E-01,-.29400821E-01,.69317772
-14936.538,-.16261482E-01,-.90395120E-02,.69342836
-14937.949,-.27322270E-01,.20209769E-02,.69310691
-14935.658,-.55780592E-02,.57592723E-02,.69305084
-14936.270,-.26412102E-01,-.16854743E-01,.69337430
-14934.591,-.20368803E-01,-.12317853E-01,.69311492
-14935.998,-.50456600E-02,-.49766175E-02,.69329200
-14934.947,-.26212474E-01,-.19447504E-01,.69312547
-14934.095,-.17378907E-01,-.13674471E-01,.69301429
-14936.116,-.14843718E-01,-.82390483E-02,.69335621
-14935.672,-.20934440E-01,-.17162122E-01,.69324747
-14936.189,-.46550718E-01,-.28403927E-01,.69317889
-14934.662,-.17468764E-01,-.12080591E-01,.69312109
-14937.148,.22236305E-02,-.84782957E-02,.69330687
-14934.624,-.13350499E-01,-.63084784E-02,.69310295
-14935.564,-.30076014E-01,-.12283853E-01,.69321305
-14934.083,-.21014827E-01,-.11074145E-01,.69302912
-14934.083,-.21014827E-01,-.11074145E-01,.69302912
-14934.083,-.21014827E-01,-.11074145E-01,.69302912
-14935.786,-.85417943E-02,-.66582948E-02,.69327896
-14935.621,.26711576E-02,-.94078713E-02,.69302399
-14935.024,-.24430052E-01,-.14236352E-01,.69318090
-14934.786,-.32547832E-01,-.16758081E-01,.69310411
-14934.811,-.23134468E-01,-.18207708E-01,.69310523
-14938.776,-.60590457E-01,-.39091442E-01,.69329214
-14935.226,.42795073E-02,-.24031768E-02,.69307538
-14934.162,-.15518871E-01,-.79631214E-02,.69303672
-14936.488,-.31552804E-01,-.30880399E-01,.69306802
-14935.096,-.13829799E-01,-.15495420E-01,.69310494
-14934.015,-.24405564E-01,-.15539673E-01,.69301084
-14935.182,-.24038082E-01,-.21502035E-01,.69309910
-14935.372,-.57727039E-02,-.12635075E-01,.69308185
-14935.413,-.34057288E-01,-.85595791E-02,.69301092
-14934.319,-.93342680E-02,-.85455957E-02,.69303840
-14935.217,-.65075828E-02,-.13486641E-01,.69304696
-14934.007,-.23504257E-01,-.14513379E-01,.69301417
-14934.007,-.23504257E-01,-.14513379E-01,.69301417
-14937.209,-.22995481E-01,-.37131725E-02,.69337836
-14935.094,-.25820785E-01,-.14924224E-01,.69318888
-14935.912,-.37547555E-01,-.14237118E-01,.69318386
-14938.408,-.21128084E-01,-.14992915E-01,.69372672
-14936.236,-.48244099E-01,-.20581751E-01,.69313145
-14936.861,-.27623098E-01,-.21829171E-01,.69340264
-14937.639,.20664671E-01,.20349191E-02,.69317469
-14937.336,.24396053E-01,.44071079E-02,.69307491
-14934.589,-.11970974E-01,-.98811225E-02,.69309269
-14935.422,-.30566896E-01,-.66498165E-02,.69302812
-14934.256,-.29196541E-01,-.15917018E-01,.69303776
-14934.256,-.29196541E-01,-.15917018E-01,.69303776
-14934.827,-.32716948E-01,-.22539364E-01,.69307704
-14936.017,-.10331210E-01,-.14819218E-01,.69321293
-14935.780,-.19074284E-01,-.19498461E-01,.69318688
-14937.274,-.24588897E-01,-.26604540E-01,.69326200
-14936.458,-.31142436E-01,-.21616445E-01,.69335859
-14938.723,-.14812421E-01,-.28694256E-01,.69308503
-14938.562,-.28556534E-01,-.32609647E-01,.69324657
-14937.281,-.17939805E-02,.65534353E-03,.69345508
-14940.961,.27724369E-01,-.56294624E-02,.69308698
-14937.740,-.46723478E-02,-.61177927E-02,.69356335
-14935.344,-.13543603E-01,-.15639412E-01,.69313716
-14936.990,-.32577160E-01,-.15504904E-01,.69346075
-14935.801,-.27153772E-01,-.43951369E-02,.69308479
-14936.274,-.44633207E-01,-.13875202E-01,.69304963
-14935.255,-.24986825E-01,-.24992159E-01,.69300719
-14935.090,-.35281118E-01,-.18917348E-01,.69313786
-14934.384,-.22749166E-01,-.10537928E-01,.69306678
-14934.715,-.36874743E-01,-.23567203E-01,.69304185
-14934.529,-.20499061E-01,-.63981940E-02,.69304802
-14937.196,-.31651494E-01,-.29662993E-01,.69324374
-14934.821,-.11326987E-01,-.51050786E-02,.69312642
-14934.924,.69673985E-02,.44255853E-02,.69299805
-14936.245,-.11745103E-01,-.13224658E-01,.69331203
-14935.657,-.22905314E-01,-.82604749E-02,.69324338
-14935.684,-.23421261E-01,-.14881931E-01,.69328764
-14936.376,.23323811E-01,.82611614E-02,.69300162
-14936.573,-.19058175E-01,-.45729815E-02,.69335796
-14936.358,-.42928483E-01,-.32207894E-01,.69312619
-14936.111,-.12294884E-02,-.81791982E-02,.69322183
-14934.174,-.24058541E-01,-.94861477E-02,.69300860
-14935.161,-.19838853E-01,-.41837356E-02,.69310703
-14934.874,-.40094949E-01,-.23688653E-01,.69305170
-14938.574,-.62771107E-01,-.20629515E-01,.69300998
-14937.567,-.22292443E-01,-.86888561E-02,.69356976
-14935.850,.12066382E-01,.91758494E-02,.69305174
-14936.192,-.38531720E-01,-.27178925E-01,.69322426
-14939.668,-.25444456E-01,-.29784517E-01,.69351231
-14936.708,-.10147978E-01,-.13966011E-01,.69334460
-14934.606,-.96025436E-02,.28342072E-03,.69300944
-14936.105,.14687957E-02,.48997239E-02,.69319395
-14936.108,-.46304252E-02,-.54381526E-02,.69330444
-14936.495,-.15642593E-01,-.32322625E-02,.69334893
-14935.549,-.40683876E-03,-.10272808E-01,.69306135
-14935.142,-.14529671E-01,-.98716940E-02,.69319718
-14934.476,-.12757551E-01,-.85022236E-02,.69308507
-14936.413,-.90869999E-02,-.18659998E-01,.69310714
-14934.704,-.17765339E-01,-.17413860E-01,.69304950
-14935.275,-.46391257E-02,-.12346843E-01,.69305070
-14937.780,-.41528304E-01,-.29964150E-01,.69342674
-14936.075,-.38550200E-01,-.11376781E-01,.69310427
-14934.440,-.34397708E-01,-.17458366E-01,.69303274
-14934.440,-.34397708E-01,-.17458366E-01,.69303274
-14938.083,-.11431293E-01,.33974939E-02,.69345399
-14936.061,-.23057298E-01,-.15933362E-01,.69334095
-14936.077,-.44488642E-01,-.30289827E-01,.69313575
-14935.188,-.16498751E-01,-.20735998E-01,.69300101
-14934.615,-.27390533E-01,-.18597516E-01,.69308694
-14934.707,-.36494422E-01,-.22916812E-01,.69304906
-14934.233,-.22065241E-01,-.10833896E-01,.69304827
-14934.573,-.60921102E-02,-.83273362E-02,.69304776
-14935.211,-.10287743E-01,-.15008325E-01,.69307639
-14935.175,-.17844076E-01,-.13207583E-01,.69319803
-14935.152,-.34451503E-01,-.26666695E-01,.69304660
-14935.669,-.32696568E-01,-.23695665E-01,.69319535
-14935.204,-.18963903E-01,-.25354315E-02,.69307848
-14935.123,-.29864346E-01,-.23316027E-01,.69309791
-14934.896,-.26492098E-01,-.23996209E-01,.69300682
-14935.542,-.87049859E-02,-.14770782E-01,.69310565
-14936.856,.86676583E-02,-.76737853E-02,.69311164
-14934.513,-.18352526E-01,-.12107949E-01,.69309954
-14934.992,-.15236070E-01,-.99317383E-02,.69317522
-14935.456,-.43975552E-01,-.19226837E-01,.69307336
-14934.672,-.27985271E-01,-.13694264E-01,.69310440
-14934.304,-.18874037E-01,-.68928434E-02,.69303453
-14934.304,-.18874037E-01,-.68928434E-02,.69303453
-14937.654,.33437825E-02,.82684020E-02,.69336125
-14934.561,-.29174180E-01,-.12789706E-01,.69306561
