SampleLogFunc,intercept,slope,logSigma
-1.7878260,.90970991,2.0975311,-.84763424
-4.8504608,.74200584,1.9043524,-.62024125
-3.9308014,1.5164888,1.9008490,-.98332877
-2.9977017,1.0986439,2.1792434,-.71936748
-4.7684535,1.6709776,1.5686317,-.52527605
-1.9763159,1.1305365,2.1072987,-.99874059
-2.0621650,.82057408,2.2488260,-.94514131
-3.4520558,.89932379,1.9686050,-.53176672
-5.0784895,.63186727,2.3008887,-.17220035
-4.3876217,.44571427,2.2648656,-.96373341
-4.2317822,.99621295,2.0734264,-1.8725081
-1.1495883,.93467518,2.1437033,-1.2588979
-2.0419159,1.1413233,1.8652591,-1.1452968
-1.2246990,.93797940,2.1191397,-1.0489148
-2.9925281,1.4517931,1.7608632,-.85512543
-5.6981690,1.4221839,1.8914718,-.50386891E-01
-3.8663318,1.4363301,1.9778935,-1.0312742
-3.8810269,.81045666,2.0752510,-.39541395
-1.5722417,1.1410641,1.9962347,-1.5046505
-2.4449574,1.2136877,2.0792715,-.91381178
-4.4882629,1.3034468,1.7180299,-.35211013
-8.9850292,2.4335214,1.2409131,.37579727
-2.4681226,1.2132464,1.9786407,-.69761096
-2.0541381,1.3077021,1.8464030,-1.1435993
-1.6136762,1.0086360,2.1587813,-1.1629786
-1.2240160,1.1537119,1.9698594,-1.3636437
-1.6588159,.81432948,2.2177239,-1.1473710
-2.0444968,.84618113,2.1389872,-.80233578
-3.9847816,.48601466,2.4249935,-.59492332
-4.2352307,1.2011008,1.6896209,-.71646575
-1.3433690,1.1545816,2.0256719,-1.0923282
-2.4994267,.85043679,2.1221885,-.67721222
-1.7196253,.81833654,2.1200556,-.97314152
-1.3482892,1.1065290,2.0102812,-.98209866
-5.8672393,1.7566605,1.8167061,-.81608310
-2.6483728,1.0916064,2.1797113,-1.0659795
-2.5917587,1.0016651,2.2290118,-.96811498
-3.4150425,.82472870,1.9533112,-.77309054
-1.7644494,.99618753,1.9604734,-1.2865282
-1.1628622,.98451493,2.1102538,-1.4017794
-2.8785987,.85375938,2.2156655,-.61138158
-3.6239184,.49215744,2.3456537,-.97499432
-1.3503021,.87774754,2.0785095,-1.2602876
-1.7238233,.94043762,2.0397559,-1.4966948
-3.4565272,.95150297,2.0893035,-1.7973509
-4.7928038,1.0266101,1.7525330,-.43573860
-3.2718588,1.1062319,2.0498471,-.48598016
-3.5752392,.78287352,2.0488564,-1.3663279
-2.3597253,1.0632872,1.9105120,-.78554616
-1.6946171,.82886502,2.0892529,-1.0486962
-1.1235347,1.0827098,1.9785392,-1.1180059
-5.7751932,.71065115,2.1395203,-1.6308422
-3.4772373,.75449154,2.3416142,-.58812684
-5.1411418,.41942901,2.1693891,-.74951770
-2.0929944,.92304682,2.1647204,-.78766225
-5.4533745,.84007779,2.3217418,-1.4603634
-3.6763803,1.1465986,1.8923262,-.42515957
-2.2130140,.85646178,2.1839377,-1.5159721
-2.8568767,1.4352852,1.8033056,-1.0985902
-4.9949988,1.2617884,1.6288227,-.82322881
-1.0724931,1.0308953,2.0819415,-1.1202690
-4.3382857,1.4469749,2.0389855,-.66497666
-4.9426212,.52816447,2.3391083,-.23467301
-4.6091432,.34262188,2.4938628,-.65913462
-3.0229341,.68868970,2.1206806,-1.1654070
-4.4513243,1.2964797,1.6905364,-.40760537
-.97752297,.96890612,2.0637398,-1.1626569
-2.9331965,1.3275958,1.9583585,-1.3360210
-1.8442990,.93270854,2.0083477,-.92093503
-.90347067,1.0322829,2.0227053,-1.2997696
-1.4905753,.82666136,2.1906160,-1.1209254
-2.9963157,1.2410579,1.7646775,-1.0002887
-4.7855607,.82068746,1.9010742,-.36405243
-7.5066574,.70177174,2.3888334,.28133742
-.91964328,1.0107232,2.0525992,-1.1732522
-2.7787974,.81425949,2.0198685,-.78734222
-2.2293084,1.1887455,1.8376342,-1.1415058
-1.2071461,.90058507,2.0977886,-1.3674959
-1.8553817,.91727380,2.0023613,-1.2498758
-3.5036068,.59574893,2.2558617,-.56861717
-1.3118833,.89763588,2.1038059,-1.4153655
-3.7566842,1.1032922,2.0916696,-.39963776
-5.3965679,.59092799,2.3365182,-.11937356
-2.1947733,.94829976,1.9687399,-.86920849
-5.7455438,.75639009,1.8227205,-.48727163
-6.0928724,1.7675975,1.6286031,-1.0046037
-2.2924370,1.2627077,1.9663840,-.79247126
-1.3193008,.89850004,2.1180428,-1.4259462
-5.3165071,1.4556895,1.9288994,-.15328540
-6.8496280,.60333880,2.6774574,-.53218469E-01
-3.5427729,.69030913,2.3475452,-.56283650
-1.5635423,1.1462130,1.9599203,-.93365838
-2.8200395,1.1939988,2.1167700,-.81465610
-3.3937009,.79894485,2.3374914,-.63521529
-2.7419840,.63096977,2.2777206,-1.1440896
-2.9195661,.99178922,2.2543618,-.88949962
-2.8090831,.81128669,2.1441864,-1.5782165
-2.3922739,1.3099547,1.9801043,-.89642441
-2.3123582,1.1494997,2.1218174,-1.0685268
-1.9947153,.95898807,2.1629920,-1.4743853
-3.4076178,.95974231,2.2998752,-.93225553
-2.1176141,.74352123,2.2631422,-.99261490
-5.1011402,.78593408,2.2948936,-1.5693218
-5.4557374,1.2509630,1.9174109,-1.7953606
-1.2620332,1.0553502,1.9622794,-1.1624144
-1.3617655,.88488991,2.1746629,-1.2759176
-1.3919052,.87659800,2.1834067,-1.2189951
-1.1251557,1.0658516,1.9725851,-1.1890147
-3.5065038,.61691672,2.3579861,-.60052678
-2.4586899,1.3303551,1.8875671,-1.3295604
-2.4684720,.74360576,2.2885747,-.85430782
-1.2810957,1.1132092,1.9624566,-1.4027577
-4.8204255,1.3795592,1.5818899,-.62789799
-5.8714187,.41254964,2.5586500,-.13255386
-4.1381382,1.4513281,1.9552429,-.47082308
-2.4199032,.75941190,2.2093898,-.75468540
-1.7475321,1.0167550,1.9469669,-1.0168430
-2.9975809,.86747461,1.9559273,-1.0583129
-1.7927022,1.0578006,1.9506230,-.89750608
-1.7255211,1.2678848,1.9374569,-1.0413752
-3.1361116,1.4434384,1.7866148,-1.1603434
-2.0389001,.95165686,2.1229269,-.77288556
-4.6504406,.60909866,2.0316949,-.52273774
-7.4039348,2.1719232,1.3547898,-.48503486
-.95195008,1.0135094,2.0715690,-1.1610934
-2.8064619,.98603250,2.2390876,-.79645647
-1.9675506,.87978500,2.2345929,-1.0119121
-4.7417001,.40666127,2.3436452,-1.0376158
-1.7441446,1.0537836,2.1413221,-1.0564904
-5.9330216,.38183673,2.1266407,-.25014779
-2.7723943,.71824197,2.1630026,-.69691288
-2.2982257,1.0226426,2.1260965,-.73128761
-5.6832323,.62924070,2.6002350,-.41686517
-2.3010394,.85077159,2.0584052,-.78626898
-2.3475407,1.1252231,2.1403804,-.98336008
-2.8295270,.95245628,2.2052097,-1.4548076
-3.7436841,1.5605361,1.7293600,-.97968155
-1.9778950,1.2857033,1.9271251,-.92558110
-3.4025534,.56530629,2.2250284,-1.0658539
-2.7708555,1.1981657,1.9467226,-.60968987
-2.4311878,.67562900,2.2424316,-.86851960
-.91301792,1.0697548,2.0080273,-1.2685561
-.91301792,1.0697548,2.0080273,-1.2685561
-3.9973522,1.4198260,2.0131502,-.97440715
-1.6437773,.81194018,2.1505532,-1.3368004
-1.8607968,.97908366,2.0739239,-.80599519
-6.2289351,1.5772375,1.4748641,-.10539513
-6.6592522,1.5076042,1.9980572,.79186211E-01
-1.4646848,.90014621,2.1866330,-1.2334610
-2.1087906,1.3117172,1.8816850,-.90916456
-3.1671499,.73666330,2.3192973,-.64258080
-1.8556626,.94503934,1.9757112,-1.1120256
-1.5440585,1.0471315,1.9701154,-1.4369992
-1.5952962,1.0510072,2.1234577,-1.3181412
-2.5013795,1.2900079,1.8463929,-1.3539651
-1.2785249,.86567032,2.1016637,-1.2138324
-3.7131450,1.1464382,2.2035030,-.63287516
-4.8613714,1.6195789,1.9097429,-.48578573
-1.1803649,.97747895,2.1325471,-1.2834770
-1.4018273,1.0860612,2.0763373,-1.3903905
-2.1103474,.98165556,1.9516235,-.89346984
-2.4521683,.78572892,2.1565377,-.72432771
-6.1630818,1.9342260,1.5916146,-.68381940
-1.5717915,1.2270728,1.9037849,-1.2581564
-2.1463132,.74888411,2.1387992,-.92045074
-1.9115348,.84355162,2.1349222,-1.4868531
-4.0787235,.88655259,2.3720168,-.60927719
-3.1054154,1.2834944,1.7446784,-.83234411
-3.1683907,1.1538863,1.7865922,-.78799917
-4.9631712,1.6104302,1.8918665,-.36847454
-3.4778952,1.0792995,2.0545822,-1.7806160
-4.2480891,1.4466104,2.0314762,-.73428021
-1.4813888,1.1962719,1.9585737,-1.3781627
-4.5148425,1.7110046,1.6996855,-.69621524
-4.4863330,1.0310601,1.8952020,-.28192937
-2.9993982,1.3982994,1.9537421,-.83341726
-3.4311100,.82836097,2.2172600,-.47932042
-3.4700368,.68462747,2.2962996,-.53134587
-.99604170,1.0838042,1.9908693,-1.1875770
-1.4672611,.86469331,2.1582676,-1.0085746
-1.5259069,.88415572,2.0772384,-.99105205
-1.3029957,1.1006890,2.0638866,-1.0769476
-2.9596677,.81276858,2.1578014,-1.6058802
-1.7754297,1.1396224,2.0614681,-1.3899834
-2.0584500,1.1124654,2.1296524,-1.0839470
-2.7493873,1.2476670,1.9235761,-1.5535918
-2.3046161,1.3721482,1.8671547,-.98669359
-5.0929307,.97904992,2.1326671,-.12563517
-5.8952606,1.7577463,1.4112227,-.43634072
-5.4492920,.91185087,2.0851952,-1.9052611
-3.5844503,1.1090592,2.0556326,-.42246785
-1.5110305,1.2282245,1.9674464,-1.1051495
-3.6591580,1.4088714,1.7061426,-1.0917570
-1.8368732,.82092679,2.2108592,-1.3365960
-2.6885824,.99659290,1.9219217,-.73301187
-2.8911760,.81437301,2.2332121,-.62055192
-3.7833149,1.1719600,2.0740160,-1.5774641
-3.8913413,1.0307835,1.7958651,-.68828457
-2.7944483,1.2142815,2.1091085,-.93054296
-2.2312359,1.0775424,1.9806472,-.72166788
-1.5422153,.79757795,2.1793766,-1.1801740
-2.1990172,.72684621,2.1733997,-1.2511331
-2.1348506,.90147964,2.1256806,-.75190808
-3.2895689,1.2297454,2.1259075,-.75294094
-2.2157282,.90507884,2.0238641,-.79480115
-1.6966800,1.2142481,1.8852866,-1.0312108
-4.2981906,.89687356,2.3885859,-.63003690
-3.5445416,.73643161,2.3956561,-.77977791
-5.3491051,1.3451669,1.7428379,-1.4469077
-1.3334766,.93986683,2.0874539,-1.4885069
-4.2862076,.53437142,2.1512562,-.93751770
-1.3710681,1.0090595,2.0190300,-.97560386
-1.8728422,.88204872,2.1301850,-.83387196
-2.0142664,.81843190,2.0662959,-1.1890252
-1.2138082,.87663319,2.1016278,-1.1925892
-3.8148544,.48382020,2.3535467,-1.0210208
-3.1252597,1.4923155,1.7950970,-.97993648
-1.9567422,1.3105213,1.8643611,-1.0792185
-1.8831392,.89757449,2.2237881,-1.0436587
-2.5658870,1.1324002,2.1451773,-1.1238193
-1.6989643,.80346752,2.1215465,-1.2472424
-1.7632607,.85872654,2.0844698,-1.3994796
-2.3812884,.71849629,2.2744313,-.87154016
-4.9140185,1.5455767,1.5384467,-.65465767
-2.9589732,1.0234436,1.8647717,-.79547940
-2.5727667,1.0075935,2.0298484,-.63078368
-2.8936498,1.3564104,1.9726607,-.77340989
-6.6670323,.38546539,2.7498500,-.48390690
-2.4500650,1.3236081,1.8229995,-1.2354028
-1.5596808,1.1328147,2.0308329,-.94291674
-2.0063452,1.1683412,2.0579789,-1.3597299
-.91597270,.96496561,2.0863474,-1.2976685
-2.6905655,1.3504312,1.7810010,-1.1162708
-5.0179285,.78208983,2.4061308,-1.1589895
-1.2842558,1.0450654,2.0603056,-.99449597
-.91835891,.96798564,2.0648083,-1.2757098
-2.8748845,1.1018264,1.8574349,-.70030569
-2.1139753,1.1356161,1.8834114,-1.3291352
-3.6852917,.61674812,2.3943622,-1.0924329
-.87389487,1.0235970,2.0592742,-1.3080866
-1.4238480,.89656503,2.1038268,-1.4514611
-1.3475400,1.1757072,1.9241624,-1.1392362
-5.2349239,.83735865,1.9705287,-.15482000
-4.0114954,1.2803410,2.1446335,-.67136561
-4.3979109,1.2672378,2.0865005,-.34782051
-1.2445917,.95904730,2.1483869,-1.1871908
-2.0372300,.87773594,2.0298381,-1.3120794
