ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,AverageLogX,AverageLogY,LogStandardDeviationX,LogStandardDeviationY,FirsherTrans(rho),cutoffSlope,cutoffIntercept
1,0,.20144814,.0000000,1,1,-1925.2539,.45419217E-02,-.52408010E-02,.77281560E-02,-.11626948E-01,.73070590,1.4988271,-.62548995E-03
1,0,.20190502,.0000000,1,3,-1924.6402,.63120033E-02,-.74734264E-02,.10720219E-01,-.46454591E-02,.73273735,1.4978290,-.37304954E-03
1,0,.20282554,.0000000,1,1,-1924.6098,.35984275E-02,-.65079889E-02,.90917932E-02,-.59057288E-03,.73130631,1.4977436,-.10164773E-02
1,0,.20365600,.26425030,1,1,-1924.6893,.28512307E-02,-.12236802E-01,.13735992E-01,.70737087E-02,.73574309,1.4987073,-.12671476E-02
1,0,.20386858,.0000000,1,4,-1924.5055,.20054594E-02,-.12089946E-01,.12581979E-01,-.40743218E-03,.73667186,1.5000522,-.16585768E-03
1,0,.20379611,.0000000,1,6,-1924.7616,.20584481E-02,-.15244128E-01,.13444314E-01,.54842159E-02,.74143351,1.4985389,-.73396612E-03
1,0,.20403953,.0000000,1,1,-1925.6344,.50991014E-02,-.23350233E-01,.18298889E-01,.12484939E-01,.75194197,1.4985821,-.10937762E-02
1,0,.20452388,.0000000,1,4,-1924.9993,.22087294E-02,-.17853647E-01,.15381359E-01,.65295384E-02,.74797797,1.5000318,-.43402195E-03
1,0,.20542374,.0000000,1,1,-1924.5829,-.47235961E-02,-.95159835E-02,.99312777E-02,.58251031E-02,.73619107,1.5000197,-.12665073E-02
1,0,.20585636,.0000000,1,3,-1924.0806,-.32699998E-02,-.41972446E-02,.61247690E-02,.10494311E-02,.73468510,1.4976783,-.48329689E-03
1,0,.20650745,.0000000,1,1,-1924.3239,-.46296366E-02,-.69808878E-02,.70061300E-02,.45318884E-02,.73309026,1.4980182,-.11159039E-02
1,0,.20716292,.0000000,1,1,-1924.5606,-.49537313E-02,-.13909192E-01,.95920207E-02,.48915299E-02,.73610000,1.5001148,-.95234602E-03
1,0,.20721546,.0000000,1,2,-1925.6262,-.29705739E-02,-.18523055E-01,.13436087E-01,.52165948E-02,.74679369,1.4993392,-.13913422E-02
1,0,.20810423,.0000000,1,1,-1925.4326,-.42259059E-02,-.18952659E-01,.11801878E-01,.94482312E-02,.74528152,1.4997489,-.17515777E-02
1,0,.20899102,.0000000,1,1,-1924.5908,-.77523435E-02,-.99816628E-02,.58243913E-02,.43678319E-03,.73989531,1.4997950,-.67423443E-03
1,0,.20964132,.0000000,1,2,-1924.5499,-.60990151E-02,-.48059958E-02,.50826822E-02,-.82306018E-02,.73609657,1.5001981,.28759153E-04
1,0,.21095921,.29172408,1,4,-1924.3839,-.10179445E-01,-.18778395E-02,.24927162E-02,-.78784857E-02,.73199373,1.5012934,-.18984602E-03
1,0,.21120450,.0000000,1,1,-1925.2239,-.14573588E-01,.61611959E-02,-.12905559E-02,-.81464705E-02,.72645937,1.5004027,-.18746314E-02
1,0,.21207997,.0000000,1,1,-1924.3515,-.13870158E-01,.37856029E-02,-.25598497E-02,-.93361604E-02,.72455970,1.5011652,-.47611290E-03
1,0,.21211207,.0000000,1,1,-1925.7743,-.15682936E-01,.16488837E-01,-.69807178E-02,-.16203071E-01,.71646249,1.4996756,-.19271847E-02
1,0,.21298459,.0000000,1,1,-1925.6312,-.11380759E-01,.54569672E-03,.32021335E-02,-.75673913E-02,.73263356,1.5016531,-.21170286E-02
1,0,.21316020,.0000000,1,5,-1924.9332,-.59852939E-02,-.89618900E-02,.68756391E-02,-.26267243E-02,.73701519,1.5010890,-.95684050E-03
1,0,.21324616,.0000000,1,9,-1925.0655,-.50370114E-02,-.54278402E-02,.66890288E-02,-.11616286E-01,.73689030,1.5017774,-.54218369E-04
1,0,.21410319,.0000000,1,1,-1924.8025,-.76253040E-02,.19337491E-02,.50409458E-02,-.11542272E-01,.73026885,1.5008603,-.38460999E-03
1,0,.21495836,.0000000,1,1,-1924.7114,-.10430278E-01,.11175555E-01,-.97053011E-03,-.12465434E-01,.71530475,1.5000919,-.67397636E-03
1,0,.21581166,.0000000,1,1,-1924.6344,-.93794471E-02,.99358432E-02,-.73845149E-03,-.16137518E-01,.72388026,1.5006608,-.60426219E-04
1,0,.21630911,.0000000,1,1,-1925.0290,-.11193406E-01,.10757796E-01,-.20529503E-02,-.12356160E-01,.72088843,1.4999882,-.12201518E-02
1,0,.21715872,.0000000,1,2,-1924.9641,-.14149416E-01,.12918414E-01,-.40976588E-02,-.11285897E-01,.72329129,1.4987280,-.12691557E-02
1,0,.21777027,.15522394,1,2,-1924.4002,-.12708441E-01,.91372313E-02,-.81526772E-03,-.10166683E-01,.71927855,1.5019961,-.46717243E-03
1,0,.21815423,.0000000,1,1,-1924.9565,-.12919300E-01,.82828178E-02,-.19013427E-02,-.12857538E-01,.72487951,1.5026299,-.98496645E-03
1,0,.21898811,.0000000,1,1,-1924.9654,-.41105964E-02,-.88378758E-02,.75452502E-02,.22889499E-02,.73801446,1.5005031,-.15104845E-02
1,0,.22006758,.0000000,1,2,-1924.0604,-.16186028E-02,-.12054157E-01,.60377057E-02,.37730677E-02,.73558048,1.4994394,-.35082366E-03
1,0,.22099833,.0000000,1,6,-1924.1613,-.10064236E-01,.86700570E-02,-.58827777E-02,-.10907309E-01,.71769882,1.4991860,-.23051306E-03
1,0,.22111041,.0000000,1,3,-1925.0613,-.13838198E-01,.20238152E-01,-.16441509E-01,-.14011040E-01,.69105982,1.4999404,-.28344398E-03
1,0,.22180847,.0000000,1,3,-1924.2169,-.10125401E-01,.10143401E-01,-.10687937E-01,-.60321709E-02,.69747696,1.4995948,-.41436182E-03
1,0,.22222237,.0000000,1,2,-1924.7220,-.13890094E-01,.13875323E-01,-.12506625E-01,-.94010329E-02,.69518722,1.5005836,-.62851399E-03
1,0,.22260783,.0000000,1,2,-1925.6280,-.11173805E-01,.98728537E-02,-.11319793E-01,-.49373484E-02,.69731546,1.4996854,-.26198272E-02
1,0,.22370056,.0000000,1,2,-1924.5382,-.41264994E-02,.67911524E-02,-.11094148E-01,-.64692082E-02,.69000428,1.5001848,-.80402086E-03
1,0,.22382295,.0000000,1,1,-1925.6178,-.29186801E-02,.17287673E-01,-.17699691E-01,-.12920961E-01,.68010269,1.4987894,-.94343488E-03
1,0,.22372833,.0000000,1,1,-1927.6275,-.84386276E-02,.24120642E-01,-.22956188E-01,-.10384931E-01,.66543335,1.4986176,-.20826951E-02
1,0,.22454546,.0000000,1,1,-1927.3996,-.57995310E-02,.24179944E-01,-.23071508E-01,-.12033870E-01,.67239133,1.4970621,-.24162502E-02
1,0,.22536087,.0000000,1,1,-1926.8441,-.48709186E-02,.20023181E-01,-.18854983E-01,-.10066322E-01,.67572231,1.4979454,-.23805816E-02
1,0,.22617456,.94270147E-01,1,1,-1925.6115,-.50728069E-02,.15442840E-01,-.15761391E-01,-.10021079E-01,.68592119,1.4982187,-.15623864E-02
1,0,.22698655,.0000000,1,1,-1925.1832,-.62820365E-02,.11204692E-01,-.13435787E-01,-.71402927E-02,.69807762,1.4974052,-.18603023E-02
1,0,.22779684,.0000000,1,1,-1924.7643,-.42993180E-02,.62027426E-03,-.84743814E-02,-.27791956E-02,.71364757,1.4968805,-.19897522E-02
1,0,.22838156,.0000000,1,3,-1924.8897,-.24980002E-02,-.67252083E-02,-.61137033E-03,-.56577731E-02,.73201776,1.4984150,-.11015953E-02
1,0,.22894802,.0000000,1,2,-1924.2350,-.32973880E-02,.28638572E-02,-.94393132E-02,-.11498143E-01,.71708985,1.4974536,-.32253839E-03
1,0,.22975120,.0000000,1,1,-1923.7451,.41112388E-03,-.45986855E-02,-.40935029E-02,-.53101209E-02,.71584752,1.4991267,-.14052297E-03
1,0,.23055271,.0000000,1,1,-1923.7097,-.29046798E-03,.12126797E-02,-.46205411E-02,-.61001205E-02,.71167175,1.4981153,-.11753270E-03
1,0,.23059131,.0000000,1,1,-1925.0277,-.13059278E-02,.19518371E-02,-.34795781E-02,-.30213613E-02,.71467993,1.4973427,-.23169488E-02
1,0,.23114529,.0000000,1,1,-1925.2968,-.23984672E-02,.13579548E-01,-.14669791E-01,-.10160381E-01,.70023536,1.4962340,-.18104675E-02
1,0,.23194286,.0000000,1,1,-1925.1938,.47915106E-02,.10168858E-01,-.11429568E-01,-.63553105E-02,.69759578,1.4946463,-.20304258E-02
1,0,.23314218,.0000000,1,2,-1925.1644,.21056390E-02,.11582077E-01,-.12064632E-01,-.31871661E-02,.69365497,1.4950563,-.19581826E-02
1,0,.23393521,.0000000,1,1,-1925.0492,.27322165E-02,.15036634E-01,-.12452479E-01,-.57625092E-02,.68983765,1.4950540,-.13086553E-02
1,0,.23448436,.0000000,1,2,-1924.9951,.58227915E-02,.16194745E-01,-.10546320E-01,-.13189601E-01,.68998326,1.4956917,-.72038250E-03
1,0,.23503160,.0000000,1,1,-1925.2626,-.35741865E-02,.19614620E-01,-.11543319E-01,-.18096349E-01,.69732063,1.4977740,-.68573776E-03
1,0,.23609940,.0000000,1,5,-1924.2165,.95222249E-03,.33749411E-02,.41619275E-03,-.10741691E-01,.71907453,1.4983739,-.18703850E-03
1,0,.23665594,.0000000,1,1,-1924.4659,-.83523734E-03,.10861298E-01,-.37448944E-02,-.13488582E-01,.70685958,1.4985610,-.36165274E-03
1,0,.23742940,.70312587E-01,1,6,-1924.4536,.82051395E-03,.10092807E-01,-.51409872E-02,-.10922986E-01,.70337035,1.4979654,-.62360546E-03
1,0,.23820515,.0000000,1,1,-1924.3069,.63606239E-02,.10379533E-02,.12660341E-02,-.70048073E-02,.71561970,1.4977498,-.77590727E-03
1,0,.23897934,.0000000,1,1,-1924.1540,.41956747E-02,.32512175E-02,-.26524295E-03,.21171290E-02,.70175971,1.4978566,-.12034937E-02
1,0,.23970766,.0000000,1,1,-1924.1986,.31075086E-02,.49156259E-02,-.18543117E-02,-.23546113E-02,.69958440,1.4986005,-.92477795E-03
1,0,.24042669,.0000000,1,2,-1923.9818,.63299652E-02,.21109909E-02,.42891390E-03,-.90947902E-03,.69777755,1.4988334,-.69785750E-03
1,0,.24092466,.0000000,1,1,-1924.2932,.84678608E-02,-.48929464E-02,.60321019E-02,.48773827E-02,.71158207,1.4981989,-.16408683E-02
1,0,.24169217,.0000000,1,1,-1924.2751,.13129432E-01,-.17919184E-01,.15127429E-01,.21781373E-01,.71584708,1.4975664,-.19259355E-02
1,0,.24201057,.0000000,1,2,-1924.9223,.15014999E-01,-.23708211E-01,.17827082E-01,.25702655E-01,.72417133,1.4969203,-.25785189E-02
1,0,.24263348,.0000000,1,1,-1925.0732,.22694829E-01,-.32652468E-01,.24934311E-01,.28023905E-01,.72887118,1.4977475,-.19361524E-02
1,0,.24339619,.0000000,1,1,-1923.9287,.17721054E-01,-.23532369E-01,.18119954E-01,.22834086E-01,.70992630,1.4989178,-.12719212E-02
1,0,.24326679,.0000000,1,3,-1925.2958,.23136916E-01,-.28875862E-01,.21739650E-01,.19725707E-01,.73882294,1.4958297,-.15473726E-02
1,0,.24353212,.0000000,1,1,-1925.9735,.24089254E-01,-.22260416E-01,.21337283E-01,.10047119E-01,.74295432,1.4945782,-.17913713E-02
1,0,.24340388,.0000000,1,2,-1927.2380,.28872389E-01,-.30428830E-01,.28911385E-01,.12293184E-01,.75622794,1.4951008,-.12168784E-02
1,0,.24416047,.0000000,1,1,-1924.8623,.22503415E-01,-.15410282E-01,.16850134E-01,.28330460E-02,.73445215,1.4961117,-.71217269E-03
1,0,.24491556,.0000000,1,1,-1924.7800,.23048947E-01,-.23252067E-01,.24416725E-01,.11121662E-01,.73475155,1.4985006,-.56492001E-03
1,0,.24542420,.0000000,1,2,-1924.1962,.18768002E-01,-.46597610E-02,.10711196E-01,-.70442497E-03,.71003298,1.4975131,-.98010720E-03
1,0,.24655748,.0000000,1,2,-1923.7939,.21701464E-01,-.90107402E-02,.12156858E-01,.24802976E-02,.71222111,1.4973512,-.53343249E-03
1,0,.24670063,.0000000,1,2,-1924.7624,.20157114E-01,-.30709543E-02,.10461704E-01,.27426883E-02,.71597027,1.4952823,-.20755981E-02
1,0,.24710808,.14025488,1,1,-1925.1818,.26365111E-01,-.20637085E-02,.71737420E-02,-.13181237E-02,.71424887,1.4927929,-.24480976E-02
1,0,.24774152,.0000000,1,1,-1925.3026,.21192351E-01,-.45546103E-02,.66814427E-02,-.42612174E-02,.72231581,1.4949353,-.20429485E-02
1,0,.24827022,.0000000,1,1,-1925.5488,.19426644E-01,-.35850158E-02,.53962719E-02,-.65528975E-02,.72312323,1.4951851,-.21706149E-02
1,0,.24904921,.0000000,1,4,-1924.9555,.17612499E-01,.26539370E-02,.43476441E-03,-.98119281E-02,.70810983,1.4959552,-.15644562E-02
1,0,.24978907,.0000000,1,1,-1924.8193,.16701716E-01,.59991091E-02,-.27014835E-02,-.46544642E-02,.69292108,1.4955264,-.16672571E-02
1,0,.25002533,.0000000,1,1,-1925.5330,.10361898E-01,.80072715E-02,-.46196795E-02,-.18087289E-02,.69593639,1.4957707,-.28892193E-02
1,0,.25064138,.0000000,1,3,-1925.9990,.43756729E-02,.78614795E-02,-.36672387E-02,-.43725919E-03,.68729147,1.4987270,-.31869227E-02
1,0,.25137605,.0000000,1,1,-1925.8986,.22712601E-03,.70997282E-02,-.26319800E-02,-.84937756E-03,.68730470,1.5003495,-.29190312E-02
1,0,.25161639,.0000000,1,3,-1924.4005,.77845868E-02,.22087414E-02,-.59153877E-03,-.54900246E-03,.68505468,1.5002669,-.88546632E-03
1,0,.25168765,.0000000,1,8,-1924.3506,.82201623E-02,-.16522280E-03,.20915720E-02,.17498411E-02,.68109504,1.5024020,-.68525881E-03
1,0,.25128044,.10079111,1,9,-1924.6355,.11420243E-01,-.11842009E-01,.11688279E-01,.89836939E-02,.69477198,1.5032928,-.19137518E-02
1,0,.25143339,.0000000,1,1,-1925.5258,.10774523E-01,-.13952007E-01,.14155616E-01,.17542635E-01,.68886960,1.5040751,-.31227285E-02
1,0,.25158141,.0000000,1,1,-1926.4281,.82902546E-02,-.84030717E-02,.11802833E-01,.18306109E-01,.68201752,1.5033004,-.39976476E-02
1,0,.25155930,.0000000,1,2,-1927.1619,.68837942E-02,.32568909E-02,.51847868E-02,.59468874E-02,.67653358,1.5038469,-.44027227E-02
1,0,.25065923,.0000000,1,11,-1926.4212,.10499466E-01,-.21386104E-02,.10042436E-01,.81289196E-02,.67837511,1.5044010,-.35710725E-02
1,0,.25187773,.0000000,1,4,-1925.4840,.17667497E-01,-.16165763E-01,.16924242E-01,.17770168E-01,.69612398,1.5021249,-.33946856E-02
1,0,.25251306,.0000000,1,1,-1925.5616,.16799803E-01,-.11304780E-01,.15465459E-01,.13970325E-01,.70119960,1.5007777,-.35766340E-02
1,0,.25284390,.0000000,1,1,-1926.0666,.20036870E-01,-.20630871E-01,.22285556E-01,.20211184E-01,.71836986,1.5006632,-.40648708E-02
1,0,.25354744,.0000000,1,1,-1925.6323,.13364336E-01,-.12121959E-01,.15154707E-01,.17360145E-01,.70980179,1.5009223,-.38599364E-02
1,0,.25386152,.17490999,1,2,-1926.1214,.80224592E-02,-.28366342E-02,.87405369E-02,.12346909E-01,.69548969,1.5009528,-.42293939E-02
1,0,.25430536,.0000000,1,1,-1926.4409,.80887319E-02,-.62408040E-02,.91010276E-02,.14621115E-01,.70576459,1.4997168,-.51280202E-02
1,0,.25500489,.0000000,1,1,-1926.3234,.11157094E-01,.30301010E-02,.43350429E-02,.51176768E-03,.69836034,1.4995727,-.42523525E-02
1,0,.25570310,.0000000,1,1,-1925.8571,.15977657E-01,-.58924759E-02,.86017584E-02,.83928295E-02,.69836638,1.5001358,-.40226513E-02
1,0,.25626499,.0000000,1,1,-1926.0128,.11529692E-01,-.61701315E-02,.10298052E-01,.36642309E-02,.71094844,1.5015517,-.39544644E-02
1,0,.25696072,.0000000,1,1,-1925.8164,.13309713E-01,.45870262E-02,.36234973E-02,-.90599476E-03,.69749236,1.5000349,-.34102639E-02
1,0,.25733580,.0000000,1,1,-1926.2345,.18372900E-01,.53165394E-02,.44876950E-02,-.93949119E-02,.71309253,1.4970671,-.33786292E-02
1,0,.25799467,.0000000,1,1,-1926.2722,.10056527E-01,.14829378E-01,-.43657301E-02,-.18158620E-01,.70886925,1.4971896,-.25685979E-02
1,0,.25868684,.0000000,1,1,-1925.8301,.21225179E-01,-.15250856E-02,.52012764E-02,-.31935352E-02,.71417797,1.4963779,-.32949239E-02
1,0,.25917930,.0000000,1,1,-1926.0695,.15636996E-01,.27454199E-02,.81330613E-03,-.12908369E-01,.70966579,1.4997134,-.28348272E-02
1,0,.25986908,.0000000,1,1,-1925.7954,.66058606E-02,.79526288E-02,-.25804354E-02,-.13463930E-01,.70390753,1.5015576,-.24370031E-02
1,0,.26004240,.0000000,1,2,-1926.2604,.76281287E-02,.16591208E-01,-.10070767E-01,-.12206999E-01,.68322307,1.5007429,-.24168972E-02
1,0,.26072946,.0000000,1,1,-1925.8836,.12994810E-01,.80587382E-02,-.19253483E-02,-.93128223E-02,.69248642,1.5014840,-.28075224E-02
1,0,.26069231,.0000000,1,4,-1926.0664,.19050756E-01,.93239033E-02,-.33238522E-02,-.99763501E-02,.67433186,1.5026117,-.22739593E-02
1,0,.26088005,.0000000,1,1,-1926.8346,.17204713E-01,.93011882E-02,-.28731102E-02,-.27825007E-02,.66601866,1.5033925,-.31165150E-02
1,0,.26156253,.0000000,1,1,-1925.2430,.18407423E-01,.46906702E-02,-.20872911E-02,-.34762522E-04,.67443632,1.5013318,-.17441536E-02
1,0,.26170617,.0000000,1,1,-1926.1170,.11962953E-01,.95887915E-02,-.55795743E-02,-.29630889E-02,.67503959,1.5019721,-.26309464E-02
1,0,.26238663,.0000000,1,1,-1925.4291,.66923282E-02,.10765584E-01,-.83851602E-02,-.13865543E-02,.67417447,1.5019752,-.14038207E-02
1,0,.26274284,.0000000,1,1,-1925.8611,.99480935E-02,.16242706E-01,-.96506242E-02,-.73004657E-02,.66737680,1.5019037,-.97367141E-03
1,0,.26342109,.0000000,1,1,-1924.7245,.12951426E-01,.69810264E-02,-.29514473E-02,-.26177095E-03,.67662868,1.5016728,-.85743056E-03
1,0,.26385558,.0000000,1,2,-1924.5691,.12032108E-01,.10021753E-01,-.59359550E-02,-.74017338E-02,.68610704,1.5006537,-.71165273E-03
1,0,.26404646,.18189444,1,3,-1924.5553,.14086931E-01,.88136362E-02,-.75524148E-02,-.15096633E-01,.69336720,1.5009038,-.37930236E-03
1,0,.26481642,.0000000,1,2,-1924.5629,.14861644E-01,.44590135E-02,-.28187010E-02,-.52010564E-02,.69132968,1.5014142,-.12517687E-02
1,0,.26548782,.0000000,1,1,-1924.4355,.10057933E-01,.35325433E-02,-.48601238E-02,-.82799530E-04,.69512524,1.4993480,-.14742673E-02
1,0,.26615799,.0000000,1,1,-1924.3485,.10478093E-01,.52179720E-02,-.44028969E-02,-.74196751E-02,.70006043,1.5001535,-.92049514E-03
1,0,.26626813,.0000000,1,1,-1925.2978,.15130591E-01,.13862536E-02,-.58383562E-03,-.32613470E-02,.70000992,1.4990290,-.26868566E-02
1,0,.26693637,.0000000,1,1,-1925.0309,.11032397E-01,-.47771604E-02,-.65729674E-03,-.29882081E-02,.71757463,1.4983879,-.21274051E-02
1,0,.26780968,.0000000,1,2,-1925.1502,.13579537E-01,.33560737E-03,-.40152424E-02,-.72183370E-02,.69930977,1.4999416,-.21799049E-02
1,0,.26842797,.0000000,1,2,-1925.2540,.11875834E-01,-.68986195E-02,-.20076469E-02,-.57978370E-02,.71650681,1.4993051,-.21403784E-02
1,0,.26909122,.0000000,1,1,-1924.9847,.16370695E-01,-.22732720E-01,.82168956E-02,.63477205E-02,.72657071,1.5004415,-.16200527E-02
1,0,.26941388,.0000000,1,1,-1925.4543,.20537456E-01,-.27951772E-01,.15826404E-01,.12398528E-01,.73536383,1.4997634,-.16611206E-02
1,0,.26923707,.0000000,1,3,-1927.3268,.20647937E-01,-.34660081E-01,.20112418E-01,.18659234E-01,.75163443,1.4988155,-.26654176E-02
1,0,.26989661,.0000000,1,1,-1926.8384,.11921861E-01,-.34036996E-01,.21743557E-01,.23019696E-01,.74121735,1.5022158,-.34838079E-02
1,0,.26975976,.0000000,1,1,-1928.9744,.18294823E-01,-.45247028E-01,.29424045E-01,.31749905E-01,.75264047,1.5014971,-.45766516E-02
1,0,.26984597,.0000000,1,1,-1929.9810,.24850689E-01,-.53903244E-01,.34386863E-01,.38450631E-01,.75949443,1.5005764,-.42440701E-02
1,0,.26994253,.0000000,1,1,-1930.9562,.24848421E-01,-.64139529E-01,.40870530E-01,.56975470E-01,.75737748,1.5005198,-.51084113E-02
1,0,.27051894,.0000000,1,3,-1929.9587,.24727413E-01,-.60932766E-01,.38779394E-01,.52546975E-01,.75662985,1.4990991,-.42258896E-02
1,0,.27117318,.0000000,1,1,-1927.5383,.11272864E-01,-.49622250E-01,.31817409E-01,.46732004E-01,.73795051,1.5010947,-.38877803E-02
1,0,.27097703,.0000000,1,1,-1930.4896,.13899632E-01,-.56537253E-01,.41778950E-01,.62828629E-01,.73770856,1.5003187,-.67132129E-02
1,0,.27218211,.0000000,1,2,-1930.5357,.14843894E-01,-.53280623E-01,.44513367E-01,.64406161E-01,.72999319,1.5017559,-.68887418E-02
1,0,.27229261,.0000000,1,1,-1931.4625,.10332982E-01,-.54179479E-01,.46014069E-01,.63241557E-01,.74202435,1.5020881,-.76063343E-02
1,0,.27294235,.11513077,1,1,-1930.7471,.84511291E-02,-.61933690E-01,.49630611E-01,.65616302E-01,.75051670,1.5028214,-.49698690E-02
1,0,.27288231,.0000000,1,6,-1928.6870,.51063807E-02,-.56576380E-01,.46341548E-01,.60932941E-01,.74208512,1.5041562,-.32304437E-02
1,0,.27210035,.0000000,1,9,-1927.0416,.22851288E-02,-.46722249E-01,.40069398E-01,.50297928E-01,.73621362,1.5036608,-.25200133E-02
1,0,.27240744,.0000000,1,5,-1927.1065,.77862456E-02,-.42522495E-01,.35301849E-01,.42634513E-01,.74269010,1.5001327,-.31976935E-02
1,0,.27281433,.0000000,1,1,-1927.4121,.19047212E-03,-.42689877E-01,.31500938E-01,.40160997E-01,.75108712,1.5005056,-.33106173E-02
1,0,.27300709,.0000000,1,1,-1928.1194,.49918990E-02,-.40274866E-01,.30004118E-01,.33445981E-01,.74896055,1.5008765,-.44865240E-02
1,0,.27361948,.0000000,1,1,-1928.1468,.14825806E-01,-.50080031E-01,.35014713E-01,.41118468E-01,.74922364,1.4996237,-.35540171E-02
1,0,.27409318,.0000000,1,1,-1928.3507,.84288526E-03,-.29890948E-01,.22762564E-01,.25756727E-01,.74842362,1.4977433,-.58121687E-02
1,0,.27472716,.0000000,1,1,-1927.9825,-.23627348E-02,-.26574585E-01,.20708958E-01,.32641998E-01,.73301476,1.4982731,-.66592752E-02
1,0,.27536003,.0000000,1,1,-1927.7654,-.61533061E-02,-.21262904E-01,.16769988E-01,.31786294E-01,.71860856,1.4996299,-.68094789E-02
1,0,.27599180,.0000000,1,1,-1927.5865,-.82707325E-03,-.28257253E-01,.24676791E-01,.33545734E-01,.71915720,1.5015831,-.59200099E-02
1,0,.27654443,.15138041,1,2,-1927.0350,-.37411254E-02,-.25305862E-01,.19414051E-01,.34857876E-01,.71437874,1.4996294,-.54732781E-02
1,0,.27717352,.0000000,1,1,-1925.9424,-.99801407E-02,-.14091487E-01,.75442395E-02,.27145365E-01,.70275998,1.4982046,-.41442722E-02
1,0,.27713877,.0000000,1,1,-1927.3813,-.20591315E-01,-.24395412E-01,.17163219E-01,.39797566E-01,.72109056,1.5005982,-.57064951E-02
1,0,.27776626,.0000000,1,1,-1926.7041,-.18104192E-01,-.15844022E-01,.12909520E-01,.26782193E-01,.72336770,1.5000519,-.52766640E-02
1,0,.27839265,.0000000,1,1,-1926.2439,-.14139036E-01,-.17858345E-01,.11500486E-01,.20337847E-01,.73255774,1.4992138,-.44504942E-02
1,0,.27909210,.0000000,1,2,-1926.2314,-.63760042E-02,-.24556397E-01,.16316529E-01,.22680193E-01,.74768256,1.4956902,-.33626599E-02
1,0,.27931662,.0000000,1,6,-1924.7187,-.96436467E-02,-.27498435E-01,.17018506E-01,.22136621E-01,.74898959,1.4960433,-.81193428E-03
1,0,.27897650,.0000000,1,5,-1924.3764,-.13320497E-01,-.23344977E-01,.14936998E-01,.17561447E-01,.75017740,1.4969856,-.27246741E-03
1,0,.27894405,.0000000,1,2,-1925.0302,-.16422405E-01,-.25950036E-01,.12907695E-01,.22667347E-01,.75524421,1.4948363,-.12409712E-02
1,0,.27866306,.0000000,1,4,-1925.7385,-.15073157E-01,-.18270465E-01,.74088399E-02,.20230729E-01,.74489216,1.4938290,-.34320159E-02
1,0,.27863313,.0000000,1,1,-1927.1509,-.14281789E-01,-.26843249E-01,.12229487E-01,.22469925E-01,.75597588,1.4944667,-.42038668E-02
1,0,.27858578,.0000000,1,1,-1928.6513,-.23469182E-01,-.32660912E-01,.16896438E-01,.23360495E-01,.77401237,1.4947874,-.41446254E-02
1,0,.27919975,.0000000,1,1,-1927.1808,-.24640723E-01,-.21942159E-01,.92732330E-02,.15374812E-01,.75950834,1.4949833,-.40073072E-02
1,0,.27966766,.15512698,1,2,-1927.2402,-.33570544E-01,-.18157074E-01,.79864713E-02,.16287986E-01,.76013708,1.4951888,-.45540752E-02
1,0,.28006021,.0000000,1,3,-1925.9653,-.43435329E-01,-.67820976E-02,-.18488906E-02,-.38526232E-03,.75184304,1.4993348,-.25303267E-02
1,0,.28066981,.0000000,1,1,-1925.6747,-.47935549E-01,-.92749768E-02,.22561453E-02,.54200636E-02,.74787735,1.5024616,-.24963919E-02
1,0,.28127838,.0000000,1,1,-1925.1048,-.53367920E-01,.64070571E-02,-.75508818E-02,-.56743886E-02,.73883054,1.4997841,-.14931792E-02
1,0,.28177409,.0000000,1,1,-1925.2467,-.49550966E-01,.89283673E-02,-.81113823E-02,-.68340924E-02,.73058781,1.4992611,-.16964005E-02
1,0,.28207767,.0000000,1,4,-1925.6524,-.51200385E-01,.22002997E-01,-.18622076E-01,-.16387768E-01,.71311750,1.4987369,-.89512075E-03
1,0,.28241796,.0000000,1,1,-1926.0287,-.48123964E-01,-.63420109E-03,-.20895863E-02,.18752580E-02,.75256321,1.4967842,-.31016928E-02
1,0,.28303787,.0000000,1,2,-1925.5554,-.46286879E-01,.26043099E-02,-.44476512E-02,.38607589E-02,.74111797,1.4963304,-.30628235E-02
1,0,.28364747,.0000000,1,2,-1925.5704,-.48364788E-01,.82988462E-02,-.11937507E-01,.52290143E-02,.72711956,1.4946668,-.33161267E-02
1,0,.28395097,.0000000,1,1,-1926.0078,-.57832927E-01,.13704218E-01,-.15314608E-01,-.85070080E-03,.73212219,1.4950073,-.34635973E-02
1,0,.28434578,.0000000,1,1,-1926.2884,-.61637906E-01,.25408551E-02,-.10176620E-01,.81371415E-02,.75723022,1.4928287,-.42387344E-02
1,0,.28494465,.0000000,1,1,-1925.7968,-.64311287E-01,.91224559E-02,-.17518746E-01,-.81948968E-03,.74701241,1.4936018,-.32054993E-02
1,0,.28525477,.0000000,1,2,-1925.8575,-.66131331E-01,.89921995E-02,-.22836045E-01,-.17054228E-02,.75231844,1.4914382,-.31766048E-02
1,0,.28568603,.0000000,1,1,-1926.0783,-.61042545E-01,-.29983262E-02,-.15490238E-01,.14234798E-01,.75202620,1.4921863,-.44732471E-02
1,0,.28623354,.0000000,1,3,-1926.3512,-.64200590E-01,-.11776138E-02,-.15820166E-01,.19081261E-01,.74768836,1.4912121,-.51390749E-02
